name, version, created, downloads
feedparser, 2.2.0, 2020-05-29, 68591
feedparser, 2.1.2, 2020-01-30, 20946
feedparser, 2.1.1, 2018-07-05, 5515
feedparser, 2.1.0, 2017-10-03, 2578
feedparser, 2.0.1, 2017-06-15, 1847
feedparser, 2.0.0, 2017-06-08, 1667
feedparser, 1.2.0, 2017-06-03, 1654
feedparser, 1.1.1, 2017-05-26, 1663
feedparser, 1.1.0, 2017-05-20, 1668
feedparser, 1.0.0, 2015-01-17, 2912
feedparser, 0.2.0, 2015-01-08, 2304
feedparser, 0.1.0, 2015-01-08, 2285
